MSN,StateCode,Year,Data
RFTCB,US,2003,1771853
RFTCB,US,2004,1989729
RFTCB,US,2005,2111118
RFTCB,US,2006,1580734
RFTCB,US,2007,1658894
RFTCB,US,2008,1431707
RFTCB,US,2009,1172890
RFTCB,US,2010,1227920
RFTCB,US,2011,1058058
RFTCB,US,2012,848525
RFTCB,US,2013,731008
RFTCB,US,2014,590192
RFTCB,US,2015,595090
RFTCP,US,1960,559439
RFTCP,US,1961,548678
RFTCP,US,1962,545813
RFTCP,US,1963,538924
RFTCP,US,1964,554581
RFTCP,US,1965,587011
RFTCP,US,1966,626430
RFTCP,US,1967,651885
RFTCP,US,1968,668239
RFTCP,US,1969,721924
RFTCP,US,1970,804288
RFTCP,US,1971,838045
RFTCP,US,1972,925647
RFTCP,US,1973,1030177
RFTCP,US,1974,963216
RFTCP,US,1975,898572
RFTCP,US,1976,1025148
RFTCP,US,1977,1120927
RFTCP,US,1978,1103233
RFTCP,US,1979,1031557
RFTCP,US,1980,918026
RFTCP,US,1981,762030
RFTCP,US,1982,626510
RFTCP,US,1983,518604
RFTCP,US,1984,501199
RFTCP,US,1985,438840
RFTCP,US,1986,517717
RFTCP,US,1987,461504
RFTCP,US,1988,504275
RFTCP,US,1989,500067
RFTCP,US,1990,448521
RFTCP,US,1991,422624
RFTCP,US,1992,400531
RFTCP,US,1993,394262
RFTCP,US,1994,372587
RFTCP,US,1995,310911
RFTCP,US,1996,310501
RFTCP,US,1997,290795
RFTCP,US,1998,323799
RFTCP,US,1999,302998
RFTCP,US,2000,332527
RFTCP,US,2001,296079
RFTCP,US,2002,255357
RFTCP,US,2003,281828
RFTCP,US,2004,316483
RFTCP,US,2005,335791
RFTCP,US,2006,251429
RFTCP,US,2007,263861
RFTCP,US,2008,227725
RFTCP,US,2009,186558
RFTCP,US,2010,195311
RFTCP,US,2011,168293
RFTCP,US,2012,134965
RFTCP,US,2013,116273
RFTCP,US,2014,93875
RFTCP,US,2015,94654
RFTCV,US,1991,6784
RFTXB,US,1960,2986751
RFTXB,US,1961,2913860
RFTXB,US,1962,2894716
RFTXB,US,1963,2828166
RFTXB,US,1964,2877876
RFTXB,US,1965,2997243
RFTXB,US,1966,3091894
RFTXB,US,1967,3130922
RFTXB,US,1968,3077029
RFTXB,US,1969,3054591
RFTXB,US,1970,3098909
RFTXB,US,1971,2991719
RFTXB,US,1972,3051413
RFTXB,US,1973,3250299
RFTXB,US,1974,3018202
RFTXB,US,1975,2711901
RFTXB,US,1976,3213105
RFTXB,US,1977,3433069
RFTXB,US,1978,3237266
RFTXB,US,1979,3388386
RFTXB,US,1980,3312389
RFTXB,US,1981,2717441
RFTXB,US,1982,2464981
RFTXB,US,1983,1820840
RFTXB,US,1984,1960981
RFTXB,US,1985,1760743
RFTXB,US,1986,1895911
RFTXB,US,1987,1744598
RFTXB,US,1988,1728600
RFTXB,US,1989,1608770
RFTXB,US,1990,1657290
RFTXB,US,1991,1571745
RFTXB,US,1992,1645968
RFTXB,US,1993,1520080
RFTXB,US,1994,1473454
RFTXB,US,1995,1388725
RFTXB,US,1996,1323729
RFTXB,US,1997,1113594
RFTXB,US,1998,988764
RFTXB,US,1999,946225
RFTXB,US,2000,1219763
RFTXB,US,2001,858646
RFTXB,US,2002,946719
RFTXB,US,2003,902489
RFTXB,US,2004,1110706
RFTXB,US,2005,1234656
RFTXB,US,2006,1220207
RFTXB,US,2007,1262270
RFTXB,US,2008,1191286
RFTXB,US,2009,991935
RFTXB,US,2010,1073868
RFTXB,US,2011,964993
RFTXB,US,2012,771805
RFTXB,US,2013,653783
RFTXB,US,2014,495054
RFTXB,US,2015,501229
RFTXD,US,1997,3
RFTXP,US,1960,475068
RFTXP,US,1961,463474
RFTXP,US,1962,460429
RFTXP,US,1963,449843
RFTXP,US,1964,457750
RFTXP,US,1965,476737
RFTXP,US,1966,491792
RFTXP,US,1967,497999
RFTXP,US,1968,489427
RFTXP,US,1969,485858
RFTXP,US,1970,492907
RFTXP,US,1971,475858
RFTXP,US,1972,485353
RFTXP,US,1973,516987
RFTXP,US,1974,480070
RFTXP,US,1975,431351
RFTXP,US,1976,511071
RFTXP,US,1977,546058
RFTXP,US,1978,514914
RFTXP,US,1979,538951
RFTXP,US,1980,526863
RFTXP,US,1981,432232
RFTXP,US,1982,392076
RFTXP,US,1983,289620
RFTXP,US,1984,311910
RFTXP,US,1985,280061
RFTXP,US,1986,301561
RFTXP,US,1987,277493
RFTXP,US,1988,274948
RFTXP,US,1989,255888
RFTXP,US,1990,263606
RFTXP,US,1991,249999
RFTXP,US,1992,261805
RFTXP,US,1993,241781
RFTXP,US,1994,234365
RFTXP,US,1995,220888
RFTXP,US,1996,210550
RFTXP,US,1997,177126
RFTXP,US,1998,157271
RFTXP,US,1999,150505
RFTXP,US,2000,194014
RFTXP,US,2001,136575
RFTXP,US,2002,150584
RFTXP,US,2003,143549
RFTXP,US,2004,176667
RFTXP,US,2005,196382
RFTXP,US,2006,194084
RFTXP,US,2007,200775
RFTXP,US,2008,189484
RFTXP,US,2009,157776
RFTXP,US,2010,170808
RFTXP,US,2011,153490
RFTXP,US,2012,122762
RFTXP,US,2013,103990
RFTXP,US,2014,78743
RFTXP,US,2015,79725
RFTXV,US,1973,2159
RFTXV,US,1986,4198
RFTXV,US,2013,10524
ROPRB,US,1960,2928205
ROPRB,US,1961,2952227
ROPRB,US,1962,3117444
ROPRB,US,1963,3096431
ROPRB,US,1964,3225249
ROPRB,US,1965,3395816
ROPRB,US,1966,3432463
ROPRB,US,1967,3690213
ROPRB,US,1968,3772655
ROPRB,US,1969,4094893
ROPRB,US,1970,4070021
ROPRB,US,1971,4262212
ROPRB,US,1972,4382009
ROPRB,US,1973,4410938
ROPRB,US,1974,4741851
ROPRB,US,1975,4687119
ROPRB,US,1976,4727151
ROPRB,US,1977,4208966
ROPRB,US,1978,5005439
ROPRB,US,1979,5122854
ROPRB,US,1980,5424534
ROPRB,US,1981,5404432
ROPRB,US,1982,5946525
ROPRB,US,1983,6432469
ROPRB,US,1984,6361045
ROPRB,US,1985,5990866
ROPRB,US,1986,6004041
ROPRB,US,1987,5501774
ROPRB,US,1988,5332696
ROPRB,US,1989,6109276
ROPRB,US,1990,5931016
ROPRB,US,1991,5939775
ROPRB,US,1992,5675532
ROPRB,US,1993,5910290
ROPRB,US,1994,5798746
ROPRB,US,1995,6359551
ROPRB,US,1996,6869582
ROPRB,US,1997,6827989
ROPRB,US,1998,6290263
ROPRB,US,1999,6305713
ROPRB,US,2000,5868522
ROPRB,US,2001,4911639
ROPRB,US,2002,5422731
ROPRB,US,2003,5541017
ROPRB,US,2004,5576875
ROPRB,US,2005,5657889
ROPRB,US,2006,5870450
ROPRB,US,2007,5540073
ROPRB,US,2008,5817186
ROPRB,US,2009,6054515
ROPRB,US,2010,6209024
ROPRB,US,2011,7065730
ROPRB,US,2012,6814247
ROPRB,US,2013,7268761
ROPRB,US,2014,7503184
ROPRB,US,2015,7325969
SFCCB,US,1980,34226
SFCCB,US,1981,38971
SFCCB,US,1982,34824
SFCCB,US,1983,29860
SFCCB,US,1984,27583
SFCCB,US,1985,31795
SFCCB,US,1986,29388
SFCCB,US,1987,25420
SFCCB,US,1988,25961
SFCCB,US,1989,27662
SFCCB,US,1990,30144
SFCCB,US,1991,26901
SFCCB,US,1992,27475
SFCCB,US,1993,27945
SFCCB,US,1994,26012
SFCCB,US,1995,25928
SFCCB,US,1996,26190
SFCCB,US,1997,23513
SFCCB,US,1998,22086
SFCCB,US,1999,21365
SFCCB,US,2000,20631
SFCCB,US,2001,19351
SFCCB,US,2002,15552
SFCCB,US,2003,15997
SFCCB,US,2004,14092
SFCCB,US,2005,14321
SFCCB,US,2006,14630
SFCCB,US,2007,12932
SFCCB,US,2008,13177
SFCCB,US,2009,14574
SFCCB,US,2010,13111
SFCCB,US,2011,12555
SFCCB,US,2012,11816
SFCCB,US,2013,11854
SFCCB,US,2014,13227
SFCCB,US,2015,11968
SFEIB,US,1980,5720
SFEIB,US,1981,5645
SFEIB,US,1982,4427
SFEIB,US,1983,4944
SFEIB,US,1984,3982
SFEIB,US,1985,4323
SFEIB,US,1986,2443
SFEIB,US,1987,4236
SFEIB,US,1988,3805
SFEIB,US,1989,4141
SFEIB,US,1990,7227
SFEIB,US,1991,8051
SFEIB,US,1992,6626
SFEIB,US,1993,7381
SFEIB,US,1994,6810
SFEIB,US,1995,6842
SFEIB,US,1996,6168
SFEIB,US,1997,6262
SFEIB,US,1998,7812
SFEIB,US,1999,7033
SFEIB,US,2000,6654
SFEIB,US,2001,7522
SFEIB,US,2002,4329
SFEIB,US,2003,2988
SFEIB,US,2004,3369
SFEIB,US,2005,5708
SFEIB,US,2006,5622
SFEIB,US,2007,6271
SFEIB,US,2008,4248
SFEIB,US,2009,4248
SFEIB,US,2010,4201
SFEIB,US,2011,3748
SFEIB,US,2012,5525
SFEIB,US,2013,3725
SFEIB,US,2014,4168
SFEIB,US,2015,5949
SFINB,US,1980,47554
SFINB,US,1981,56238
SFINB,US,1982,41474
SFINB,US,1983,41008
SFINB,US,1984,31970
SFINB,US,1985,39393
SFINB,US,1986,34843
SFINB,US,1987,33935
SFINB,US,1988,33230
SFINB,US,1989,34302
SFINB,US,1990,42194
SFINB,US,1991,38867
SFINB,US,1992,43742
SFINB,US,1993,42121
SFINB,US,1994,40156
SFINB,US,1995,39538
SFINB,US,1996,38436
SFINB,US,1997,38056
SFINB,US,1998,40420
SFINB,US,1999,37261
SFINB,US,2000,32036
SFINB,US,2001,31029
SFINB,US,2002,25475
SFINB,US,2003,25491
SFINB,US,2004,23098
SFINB,US,2005,23738
SFINB,US,2006,26420
SFINB,US,2007,26424
SFINB,US,2008,26183
SFINB,US,2009,27950
SFINB,US,2010,29960
SFINB,US,2011,28183
SFINB,US,2012,30065
SFINB,US,2013,25093
SFINB,US,2014,26746
SFINB,US,2015,28036
SFRCB,US,1980,69521
SFRCB,US,1981,77957
SFRCB,US,1982,67464
SFRCB,US,1983,59918
SFRCB,US,1984,49733
SFRCB,US,1985,54001
SFRCB,US,1986,48522
SFRCB,US,1987,39301
SFRCB,US,1988,39609
SFRCB,US,1989,42508
SFRCB,US,1990,45118
SFRCB,US,1991,40902
SFRCB,US,1992,41959
SFRCB,US,1993,43602
SFRCB,US,1994,39810
SFRCB,US,1995,39663
SFRCB,US,1996,40306
SFRCB,US,1997,36992
SFRCB,US,1998,33761
SFRCB,US,1999,34779
SFRCB,US,2000,32622
SFRCB,US,2001,30004
SFRCB,US,2002,23299
SFRCB,US,2003,24352
SFRCB,US,2004,20473
SFRCB,US,2005,20900
SFRCB,US,2006,20666
SFRCB,US,2007,18677
SFRCB,US,2008,18294
SFRCB,US,2009,19522
SFRCB,US,2010,18196
SFRCB,US,2011,16726
SFRCB,US,2012,15253
SFRCB,US,2013,15545
SFRCB,US,2014,17676
SFRCB,US,2015,15416
SFTCB,US,1980,157020
SFTCB,US,1981,178812
SFTCB,US,1982,148189
SFTCB,US,1983,135730
SFTCB,US,1984,113267
SFTCB,US,1985,129512
SFTCB,US,1986,115195
SFTCB,US,1987,102892
SFTCB,US,1988,102605
SFTCB,US,1989,108613
SFTCB,US,1990,124684
SFTCB,US,1991,114721
SFTCB,US,1992,119801
SFTCB,US,1993,121049
SFTCB,US,1994,112788
SFTCB,US,1995,111972
SFTCB,US,1996,111099
SFTCB,US,1997,104824
SFTCB,US,1998,104079
SFTCB,US,1999,100437
SFTCB,US,2000,91943
SFTCB,US,2001,87906
SFTCB,US,2002,68655
SFTCB,US,2003,68829
SFTCB,US,2004,61032
SFTCB,US,2005,64667
SFTCB,US,2006,67339
SFTCB,US,2007,64304
SFTCB,US,2008,61902
SFTCB,US,2009,66294
SFTCB,US,2010,65468
SFTCB,US,2011,61212
SFTCB,US,2012,62660
SFTCB,US,2013,56218
SFTCB,US,2014,61817
SFTCB,US,2015,61369
SGICB,US,1960,776880
SGICB,US,1961,765222
SGICB,US,1962,784974
SGICB,US,1963,777588
SGICB,US,1964,787542
SGICB,US,1965,811770
SGICB,US,1966,812754
SGICB,US,1967,840204
SGICB,US,1968,898776
SGICB,US,1969,962178
SGICB,US,1970,983430
SGICB,US,1971,941802
SGICB,US,1972,1025958
SGICB,US,1973,1060548
SGICB,US,1974,1054344
SGICB,US,1975,1052106
SGICB,US,1976,1083996
SGICB,US,1977,1147542
SGICB,US,1978,1200168
SGICB,US,1979,1230414
SGICB,US,1980,1184532
SGICB,US,1981,1195638
SGICB,US,1982,1168278
SGICB,US,1983,1149312
SGICB,US,1984,1158882
SGICB,US,1985,1203396
SGICB,US,1986,1403796
SGICB,US,1987,1407174
SGICB,US,1988,1472106
SGICB,US,1989,1491948
SGICB,US,1990,1473210
SGICB,US,1991,1426554
SGICB,US,1992,1446960
SGICB,US,1993,1430190
SGICB,US,1994,1439406
SGICB,US,1995,1417452
SGICB,US,1996,1437090
SGICB,US,1997,1447104
SGICB,US,1998,1437234
SGICB,US,1999,1437120
SGICB,US,2000,1448190
SGICB,US,2001,1466592
SGICB,US,2002,1461102
SGICB,US,2003,1536306
SGICB,US,2004,1546134
SGICB,US,2005,1497084
SGICB,US,2006,1553358
SGICB,US,2007,1526856
SGICB,US,2008,1470300
SGICB,US,2009,1455018
SGICB,US,2010,1471812
SGICB,US,2011,1486974
SGICB,US,2012,1480818
SGICB,US,2013,1537296
SGICB,US,2014,1516944
SGICB,US,2015,1495026
SGICP,US,1960,129480
SGICP,US,1961,127537
SGICP,US,1962,130829
SGICP,US,1963,129598
SGICP,US,1964,131257
SGICP,US,1965,135295
SGICP,US,1966,135459
SGICP,US,1967,140034
SGICP,US,1968,149796
SGICP,US,1969,160363
SGICP,US,1970,163905
SGICP,US,1971,156967
SGICP,US,1972,170993
SGICP,US,1973,176758
SGICP,US,1974,175724
SGICP,US,1975,175351
SGICP,US,1976,180666
SGICP,US,1977,191257
SGICP,US,1978,200028
SGICP,US,1979,205069
SGICP,US,1980,197422
SGICP,US,1981,199273
SGICP,US,1982,194713
SGICP,US,1983,191552
SGICP,US,1984,193147
SGICP,US,1985,200566
SGICP,US,1986,233966
SGICP,US,1987,234529
SGICP,US,1988,245351
SGICP,US,1989,248658
SGICP,US,1990,245535
SGICP,US,1991,237759
SGICP,US,1992,241160
SGICP,US,1993,238365
SGICP,US,1994,239901
SGICP,US,1995,236242
SGICP,US,1996,239515
SGICP,US,1997,241184
SGICP,US,1998,239539
SGICP,US,1999,239520
SGICP,US,2000,241365
SGICP,US,2001,244432
SGICP,US,2002,243517
SGICP,US,2003,256051
SGICP,US,2004,257689
SGICP,US,2005,249514
SGICP,US,2006,258893
SGICP,US,2007,254476
SGICP,US,2008,245050
SGICP,US,2009,242503
SGICP,US,2010,245302
SGICP,US,2011,247829
SGICP,US,2012,246803
SGICP,US,2013,256216
SGICP,US,2014,252824
SGICP,US,2015,249171
SNICB,US,1960,0
SNICB,US,1961,0
SNICB,US,1962,0
SNICB,US,1963,0
SNICB,US,1964,144588
SNICB,US,1965,156532
SNICB,US,1966,158810
SNICB,US,1967,132265
SNICB,US,1968,141733
SNICB,US,1969,155330
SNICB,US,1970,164735
SNICB,US,1971,156191
SNICB,US,1972,167233
SNICB,US,1973,169143
SNICB,US,1974,167810
SNICB,US,1975,144268
SNICB,US,1976,158012
SNICB,US,1977,164756
SNICB,US,1978,198122
SNICB,US,1979,200626
SNICB,US,1980,192906
SNICB,US,1981,141790
SNICB,US,1982,132024
SNICB,US,1983,155126
SNICB,US,1984,207364
SNICB,US,1985,159445
SNICB,US,1986,129878
SNICB,US,1987,144792
SNICB,US,1988,114050
SNICB,US,1989,107311
SNICB,US,1990,107091
SNICB,US,1991,87988
SNICB,US,1992,104566
SNICB,US,1993,104582
SNICB,US,1994,81050
SNICB,US,1995,70822
SNICB,US,1996,74543
SNICB,US,1997,72265
SNICB,US,1998,107274
SNICB,US,1999,145396
SNICB,US,2000,97377
SNICB,US,2001,78489
SNICB,US,2002,102394
SNICB,US,2003,80483
SNICB,US,2004,51037
SNICB,US,2005,62514
SNICB,US,2006,70050
SNICB,US,2007,78038
SNICB,US,2008,84886
SNICB,US,2009,46172
SNICB,US,2010,26104
SNICB,US,2011,22614
SNICB,US,2012,14715
SNICB,US,2013,100016
SNICB,US,2014,106120
SNICB,US,2015,99266
SNICD,US,1971,2
SNICD,US,1972,2
SNICD,US,1989,10
SNICD,US,1998,9
SNICP,US,1960,0
SNICP,US,1961,0
SNICP,US,1962,0
SNICP,US,1963,0
SNICP,US,1964,27551
SNICP,US,1965,29827
SNICP,US,1966,30261
SNICP,US,1967,25203
SNICP,US,1968,27007
SNICP,US,1969,29598
SNICP,US,1970,31390
SNICP,US,1971,29762
SNICP,US,1972,31866
SNICP,US,1973,32230
SNICP,US,1974,31976
SNICP,US,1975,27490
SNICP,US,1976,30109
SNICP,US,1977,31394
SNICP,US,1978,37752
SNICP,US,1979,38229
SNICP,US,1980,36758
SNICP,US,1981,27018
SNICP,US,1982,25157
SNICP,US,1983,29559
SNICP,US,1984,39513
SNICP,US,1985,30382
SNICP,US,1986,24748
SNICP,US,1987,27590
SNICP,US,1988,21732
SNICP,US,1989,20448
SNICP,US,1990,20406
SNICP,US,1991,16766
SNICP,US,1992,19925
SNICP,US,1993,19928
SNICP,US,1994,15444
SNICP,US,1995,13495
SNICP,US,1996,14204
SNICP,US,1997,13770
SNICP,US,1998,20441
SNICP,US,1999,27705
SNICP,US,2000,18555
SNICP,US,2001,14956
SNICP,US,2002,19511
SNICP,US,2003,15336
SNICP,US,2004,9725
SNICP,US,2005,11912
SNICP,US,2006,13348
SNICP,US,2007,14870
SNICP,US,2008,16175
SNICP,US,2009,8798
SNICP,US,2010,4974
SNICP,US,2011,4309
SNICP,US,2012,2804
SNICP,US,2013,19058
SNICP,US,2014,20221
SNICP,US,2015,18915
SNICV,US,1970,323
SNICV,US,1973,352
SNICV,US,1991,837
SOCCB,US,1960,0
SOCCB,US,1961,0
SOCCB,US,1962,0
SOCCB,US,1963,0
SOCCB,US,1964,0
SOCCB,US,1965,0
SOCCB,US,1966,0
SOCCB,US,1967,0
SOCCB,US,1968,0
SOCCB,US,1969,0
SOCCB,US,1970,0
SOCCB,US,1971,0
SOCCB,US,1972,0
SOCCB,US,1973,0
SOCCB,US,1974,0
SOCCB,US,1975,0
SOCCB,US,1976,0
SOCCB,US,1977,0
SOCCB,US,1978,0
SOCCB,US,1979,0
SOCCB,US,1980,0
SOCCB,US,1981,0
SOCCB,US,1982,0
SOCCB,US,1983,0
SOCCB,US,1984,0
SOCCB,US,1985,0
SOCCB,US,1986,0
SOCCB,US,1987,0
SOCCB,US,1988,0
SOCCB,US,1989,154
SOCCB,US,1990,174
SOCCB,US,1991,195
SOCCB,US,1992,213
SOCCB,US,1993,233
SOCCB,US,1994,261
SOCCB,US,1995,298
SOCCB,US,1996,343
SOCCB,US,1997,379
SOCCB,US,1998,429
SOCCB,US,1999,500
SOCCB,US,2000,566
SOCCB,US,2001,693
SOCCB,US,2002,808
SOCCB,US,2003,940
SOCCB,US,2004,1151
SOCCB,US,2005,1724
SOCCB,US,2006,2495
SOCCB,US,2007,3510
SOCCB,US,2008,5625
SOCCB,US,2009,7488
SOCCB,US,2010,11477
SOCCB,US,2011,19400
SOCCB,US,2012,31609
SOCCB,US,2013,41242
SOCCB,US,2014,52459
SOCCB,US,2015,56899
SOCCP,US,1960,0
SOCCP,US,1961,0
SOCCP,US,1962,0
SOCCP,US,1963,0
SOCCP,US,1964,0
SOCCP,US,1965,0
SOCCP,US,1966,0
SOCCP,US,1967,0
SOCCP,US,1968,0
SOCCP,US,1969,0
SOCCP,US,1970,0
SOCCP,US,1971,0
SOCCP,US,1972,0
SOCCP,US,1973,0
SOCCP,US,1974,0
SOCCP,US,1975,0
SOCCP,US,1976,0
SOCCP,US,1977,0
SOCCP,US,1978,0
SOCCP,US,1979,0
SOCCP,US,1980,0
SOCCP,US,1981,0
SOCCP,US,1982,0
SOCCP,US,1983,0
SOCCP,US,1984,0
SOCCP,US,1985,0
SOCCP,US,1986,0
SOCCP,US,1987,0
SOCCP,US,1988,0
SOCCP,US,1989,15
SOCCP,US,1990,17
SOCCP,US,1991,19
SOCCP,US,1992,21
SOCCP,US,1993,23
SOCCP,US,1994,25
SOCCP,US,1995,29
SOCCP,US,1996,33
SOCCP,US,1997,37
SOCCP,US,1998,42
SOCCP,US,1999,49
SOCCP,US,2000,55
SOCCP,US,2001,67
SOCCP,US,2002,79
SOCCP,US,2003,93
SOCCP,US,2004,115
SOCCP,US,2005,172
SOCCP,US,2006,252
SOCCP,US,2007,355
SOCCP,US,2008,571
SOCCP,US,2009,767
SOCCP,US,2010,1176
SOCCP,US,2011,1997
SOCCP,US,2012,3322
SOCCP,US,2013,4323
SOCCP,US,2014,5516
SOCCP,US,2015,6106
SOEGB,US,1960,0
SOEGB,US,1961,0
SOEGB,US,1962,0
SOEGB,US,1963,0
SOEGB,US,1964,0
SOEGB,US,1965,0
SOEGB,US,1966,0
SOEGB,US,1967,0
SOEGB,US,1968,0
SOEGB,US,1969,0
SOEGB,US,1970,0
SOEGB,US,1971,0
SOEGB,US,1972,0
SOEGB,US,1973,0
SOEGB,US,1974,0
SOEGB,US,1975,0
SOEGB,US,1976,0
SOEGB,US,1977,0
SOEGB,US,1978,0
SOEGB,US,1979,0
SOEGB,US,1980,0
SOEGB,US,1981,0
SOEGB,US,1982,0
SOEGB,US,1983,0
SOEGB,US,1984,55
SOEGB,US,1985,111
SOEGB,US,1986,147
SOEGB,US,1987,109
SOEGB,US,1988,94
SOEGB,US,1989,2614
SOEGB,US,1990,3818
SOEGB,US,1991,4923
SOEGB,US,1992,4133
SOEGB,US,1993,4767
SOEGB,US,1994,5020
SOEGB,US,1995,5123
SOEGB,US,1996,5389
SOEGB,US,1997,5221
SOEGB,US,1998,5124
SOEGB,US,1999,5063
SOEGB,US,2000,5033
SOEGB,US,2001,5608
SOEGB,US,2002,5644
SOEGB,US,2003,5407
SOEGB,US,2004,5761
SOEGB,US,2005,5502
SOEGB,US,2006,5036
SOEGB,US,2007,6047
SOEGB,US,2008,8516
SOEGB,US,2009,8697
SOEGB,US,2010,11762
SOEGB,US,2011,16782
SOEGB,US,2012,39625
SOEGB,US,2013,83240
SOEGB,US,2014,164562
SOEGB,US,2015,227901
SOEGP,US,1960,0
SOEGP,US,1961,0
SOEGP,US,1962,0
SOEGP,US,1963,0
SOEGP,US,1964,0
SOEGP,US,1965,0
SOEGP,US,1966,0
SOEGP,US,1967,0
SOEGP,US,1968,0
SOEGP,US,1969,0
SOEGP,US,1970,0
SOEGP,US,1971,0
SOEGP,US,1972,0
SOEGP,US,1973,0
SOEGP,US,1974,0
SOEGP,US,1975,0
SOEGP,US,1976,0
SOEGP,US,1977,0
SOEGP,US,1978,0
SOEGP,US,1979,0
SOEGP,US,1980,0
SOEGP,US,1981,0
SOEGP,US,1982,0
SOEGP,US,1983,0
SOEGP,US,1984,5
SOEGP,US,1985,11
SOEGP,US,1986,14
SOEGP,US,1987,10
SOEGP,US,1988,9
SOEGP,US,1989,251
SOEGP,US,1990,367
SOEGP,US,1991,472
SOEGP,US,1992,400
SOEGP,US,1993,462
SOEGP,US,1994,487
SOEGP,US,1995,497
SOEGP,US,1996,521
SOEGP,US,1997,511
SOEGP,US,1998,502
SOEGP,US,1999,495
SOEGP,US,2000,493
SOEGP,US,2001,543
SOEGP,US,2002,555
SOEGP,US,2003,534
SOEGP,US,2004,575
SOEGP,US,2005,550
SOEGP,US,2006,508
SOEGP,US,2007,612
SOEGP,US,2008,864
SOEGP,US,2009,891
SOEGP,US,2010,1206
SOEGP,US,2011,1727
SOEGP,US,2012,4164
SOEGP,US,2013,8724
SOEGP,US,2014,17304
SOEGP,US,2015,24456
SOICB,US,1960,0
SOICB,US,1961,0
SOICB,US,1962,0
SOICB,US,1963,0
SOICB,US,1964,0
SOICB,US,1965,0
SOICB,US,1966,0
SOICB,US,1967,0
SOICB,US,1968,0
SOICB,US,1969,0
SOICB,US,1970,0
SOICB,US,1971,0
SOICB,US,1972,0
SOICB,US,1973,0
SOICB,US,1974,0
SOICB,US,1975,0
SOICB,US,1976,0
SOICB,US,1977,0
SOICB,US,1978,0
SOICB,US,1979,0
SOICB,US,1980,0
SOICB,US,1981,0
SOICB,US,1982,0
SOICB,US,1983,0
SOICB,US,1984,0
SOICB,US,1985,0
SOICB,US,1986,0
SOICB,US,1987,0
SOICB,US,1988,0
SOICB,US,1989,34
SOICB,US,1990,39
SOICB,US,1991,43
SOICB,US,1992,47
SOICB,US,1993,51
SOICB,US,1994,58
SOICB,US,1995,66
SOICB,US,1996,76
SOICB,US,1997,84
SOICB,US,1998,95
SOICB,US,1999,111
SOICB,US,2000,125
SOICB,US,2001,153
SOICB,US,2002,179
SOICB,US,2003,208
SOICB,US,2004,255
SOICB,US,2005,382
SOICB,US,2006,552
SOICB,US,2007,777
SOICB,US,2008,1245
SOICB,US,2009,1658
SOICB,US,2010,2549
SOICB,US,2011,4181
SOICB,US,2012,6822
SOICB,US,2013,8676
SOICB,US,2014,10992
SOICB,US,2015,13722
SOICP,US,1960,0
SOICP,US,1961,0
SOICP,US,1962,0
SOICP,US,1963,0
SOICP,US,1964,0
SOICP,US,1965,0
SOICP,US,1966,0
SOICP,US,1967,0
SOICP,US,1968,0
SOICP,US,1969,0
SOICP,US,1970,0
SOICP,US,1971,0
SOICP,US,1972,0
SOICP,US,1973,0
SOICP,US,1974,0
SOICP,US,1975,0
SOICP,US,1976,0
SOICP,US,1977,0
SOICP,US,1978,0
SOICP,US,1979,0
SOICP,US,1980,0
SOICP,US,1981,0
SOICP,US,1982,0
SOICP,US,1983,0
SOICP,US,1984,0
SOICP,US,1985,0
SOICP,US,1986,0
SOICP,US,1987,0
SOICP,US,1988,0
SOICP,US,1989,3
SOICP,US,1990,4
SOICP,US,1991,4
SOICP,US,1992,5
SOICP,US,1993,5
SOICP,US,1994,6
SOICP,US,1995,6
SOICP,US,1996,7
SOICP,US,1997,8
SOICP,US,1998,9
SOICP,US,1999,11
SOICP,US,2000,12
SOICP,US,2001,15
SOICP,US,2002,18
SOICP,US,2003,21
SOICP,US,2004,25
SOICP,US,2005,38
SOICP,US,2006,56
SOICP,US,2007,79
SOICP,US,2008,126
SOICP,US,2009,170
SOICP,US,2010,261
SOICP,US,2011,430
SOICP,US,2012,717
SOICP,US,2013,909
SOICP,US,2014,1156
SOICP,US,2015,1472
SORCB,US,1960,0
SORCB,US,1961,0
SORCB,US,1962,0
SORCB,US,1963,0
SORCB,US,1964,0
SORCB,US,1965,0
SORCB,US,1966,0
SORCB,US,1967,0
SORCB,US,1968,0
SORCB,US,1969,0
SORCB,US,1970,0
SORCB,US,1971,0
SORCB,US,1972,0
SORCB,US,1973,0
SORCB,US,1974,0
SORCB,US,1975,0
SORCB,US,1976,0
SORCB,US,1977,0
SORCB,US,1978,0
SORCB,US,1979,0
SORCB,US,1980,0
SORCB,US,1981,0
SORCB,US,1982,0
SORCB,US,1983,0
SORCB,US,1984,0
SORCB,US,1985,0
SORCB,US,1986,0
SORCB,US,1987,0
SORCB,US,1988,0
SORCB,US,1989,51654
SORCB,US,1990,54725
SORCB,US,1991,56449
SORCB,US,1992,58474
SORCB,US,1993,60123
SORCB,US,1994,61771
SORCB,US,1995,62727
SORCB,US,1996,63304
SORCB,US,1997,62458
SORCB,US,1998,61774
SORCB,US,1999,60360
SORCB,US,2000,57709
SORCB,US,2001,55175
SORCB,US,2002,53297
SORCB,US,2003,51817
SORCB,US,2004,51135
SORCB,US,2005,50175
SORCB,US,2006,52513
SORCB,US,2007,55062
SORCB,US,2008,58462
SORCB,US,2009,59857
SORCB,US,2010,64691
SORCB,US,2011,70528
