StateCode,Year,ABICB,ABICP,ARICB,ARICP,ARTCB,ARTCP,ARTXB,ARTXP,AVACB,AVACP,AVTCB,AVTCP,AVTXB,AVTXP,BMTCB,CLACB,CLACP,CLCCB,CLCCP,CLEIB,CLEIP,CLICB,CLICP,CLKCB,CLKCP,CLOCB,CLOCP,CLPRB,CLPRP,CLRCB,CLRCP,CLTCB,CLTCP,CLTXB,CLTXP,COICB,COICP,DFACB,DFACP,DFCCB,DFCCP,DFEIB,DFEIP,DFICB,DFICP,DFRCB,DFRCP,DFTCB,DFTCP,DFTXB,DFTXP,DKEIB,DKEIP,ELEXB,ELEXP,ELIMB,ELIMP,ELISB,ELNIB,ELNIP,EMACB,EMCCB,EMFDB,EMICB,EMLCB,EMTCB,ENACP,ENCCP,ENICP,ENPRP,ENTCP,ESACB,ESACP,ESCCB,ESCCP,ESICB,ESICP,ESRCB,ESRCP,ESTCB,ESTCP,ESTXB,ESTXP,FFTCB,FNICB,FNICP,FOICB,FOICP,FSICB,FSICP,GECCB,GEEGB,GEEGP,GEICB,GERCB,GETCB,GETXB,HYCCB,HYCCP,HYEGB,HYEGP,HYICB,HYICP,HYTCB,HYTCP,HYTXB,HYTXP,JFACB,JFACP,JFTCB,JFTCP,JFTXB,JFTXP,JKACB,JKACP,JKTCB,JKTCP,JNACB,JNACP,JNTCB,JNTCP,KSCCB,KSCCP,KSICB,KSICP,KSRCB,KSRCP,KSTCB,KSTCP,KSTXB,KSTXP,LGACB,LGACP,LGCCB,LGCCP,LGICB,LGICP,LGRCB,LGRCP,LGTCB,LGTCP,LGTXB,LGTXP,LOACB,LOCCB,LOICB,LORCB,LOTCB,LOTXB,LUACB,LUACP,LUICB,LUICP,LUTCB,LUTCP,LUTXB,LUTXP,MBICB,MBICP,MGACB,MGACP,MGCCB,MGCCP,MGICB,MGICP,MGTCB,MGTCP,MGTXB,MGTXP,MMTCB,MSICB,MSICP,NAICB,NAICP,NGACB,NGACP,NGCCB,NGCCP,NGEIB,NGEIP,NGICB,NGICP,NGLPB,NGLPP,NGMPB,NGMPP,NGPZB,NGPZP,NGRCB,NGRCP,NGTCB,NGTCP,NGTXB,NGTXP,NGVHB,NGVHP,NNACB,NNCCB,NNEIB,NNICB,NNRCB,NNTCB,NUEGB,NUEGP,NUETB,NUETP,P1ICB,P1ICP,P1TCB,P1TCP,P1TXB,P1TXP,PAACB,PAACP,PACCB,PACCP,PAEIB,PAEIP,PAICB,PAICP,PAPRB,PAPRP,PARCB,PARCP,PATCB,PATCP,PATXB,PATXP,PCCCB,PCCCP,PCEIB,PCEIP,PCICB,PCICP,PCRFB,PCTCB,PCTCP,PLICB,PLICP,PMTCB,POICB,POICP,POTCB,POTCP,POTXB,POTXP,PPICB,PPICP,REPRB,RETCB,RFACB,RFACP,RFCCB,RFCCP,RFEIB,RFEIP,RFICB,RFICP,RFTCB,RFTCP,RFTXB,RFTXP,ROPRB,SGICB,SGICP,SNICB,SNICP,SOCCB,SOCCP,SOEGB,SOEGP,SOICB,SOICP,SORCB,SOTCB,SOTXB,TEACB,TEAPB,TECCB,TECPB,TEEIB,TEICB,TEIPB,TEPRB,TERCB,TERPB,TETCB,TETPB,TETXB,TNACB,TNCCB,TNICB,TNRCB,TNTXB,TPOPP,UOICB,UOICP,USICB,USICP,WDCCB,WDEIB,WDICB,WDRCB,WDRCP,WSCCB,WSEIB,WSICB,WWCCB,WWEIB,WWICB,WWTCB,WWTXB,WXICB,WXICP,WYCCB,WYCCP,WYEGB,WYEGP,WYICB,WYICP,WYTCB,WYTCP,WYTXB,WYTXP
GA,2007,0,0,44422,6694,44422,6694,44422,6694,819,162,819,162,819,162,183031,0,0,46,2,895834,40803,38888,1512,0,0,38888,1512,0,0,5,0,934773,42317,38939,1514,0,0,224856,38876,4828,835,919,159,33185,5737,164,28,263952,45635,263033,45476,919,159,0,0,0,0,88613,0,0,4986,3,56,75,23,5063,1438,1,22,10,1460,612,179,160355,46997,116192,34054,191834,56223,468993,137454,468993,137454,2444383,0,0,0,0,0,0,7,0,0,20,176,203,203,0,0,21913,2217,190,19,22102,2236,190,19,38138,6726,38138,6726,38138,6726,38138,6726,38138,6726,0,0,0,0,74,13,506,89,222,39,802,141,802,141,804,210,3243,845,7340,2083,9940,2591,21326,5729,21326,5729,1313,344178,249390,411745,1006626,1006626,3318,547,3395,560,6712,1107,6712,1107,0,0,614545,119213,372,72,9195,1784,624113,121069,624113,121069,619049,1321,228,0,0,6402,6222,49995,48591,126607,121726,157087,152674,0,0,0,0,5338,5188,115129,111895,455223,441107,328614,319381,1064,1034,6402,49995,126607,157087,115129,455220,341364,32545,341364,32545,63298,10020,67730,10781,67730,10781,918017,171387,8518,1766,1132,193,121460,20966,0,0,10325,2658,1059452,196970,1058320,196777,0,0,0,0,9143,1599,0,9143,1599,0,0,1054389,14975,2677,14975,2677,14975,2677,0,0,200552,205582,35537,5653,0,0,214,34,8442,1343,44193,7029,43979,6995,200496,0,0,3560,678,0,0,0,0,0,0,245,245,245,926344,99,564126,60,1387006,853642,91,541916,735829,79,3079941,329,3079940,925031,219948,604252,324084,2073315,9350,0,0,0,0,1028,0,163981,6370,319,0,155,6410,1028,155,170392,177945,177790,951,172,0,0,0,0,0,0,0,0,0,0
GA,2008,0,0,33034,4978,33034,4978,33034,4978,508,101,508,101,508,101,176494,0,0,331,12,849111,39296,36407,1441,0,0,36407,1441,0,0,0,0,885849,40749,36738,1453,0,0,189676,32816,4362,755,950,164,27257,4716,187,32,222433,38483,221483,38319,950,164,0,0,0,0,149231,0,0,26676,17,3457,388,1391,27081,7692,5,112,596,7808,620,182,159943,46876,110988,32529,189662,55587,461212,135174,461212,135174,2270680,0,0,0,0,0,0,6,0,0,12,209,227,227,0,0,20916,2123,217,22,21133,2145,217,22,35912,6334,35912,6334,35912,6334,35912,6334,35912,6334,0,0,0,0,45,8,28,5,95,17,168,30,168,30,1476,385,3766,982,5632,1604,11118,2898,21992,5869,21992,5869,1330,343454,238332,407271,990388,990388,3080,508,3151,520,6231,1027,6231,1027,0,0,583044,113742,370,72,8478,1654,591892,115469,591892,115469,564811,1406,243,0,0,7225,7060,52719,51518,99700,96316,154289,150773,0,0,0,0,6126,5986,122159,119375,436093,425042,336392,328726,1099,1074,7225,52719,99700,154289,122159,436093,331235,31691,331235,31691,50557,8073,54285,8706,54285,8706,858247,160971,8542,1816,997,172,96632,16796,0,0,11400,2947,975818,182703,974822,182531,0,0,0,0,8233,1440,0,8233,1440,0,0,948737,14343,2570,14343,2570,14343,2570,0,0,173103,198118,44552,7086,0,0,46,7,4707,749,49305,7842,49259,7835,169646,0,0,3873,738,6,1,0,0,0,0,258,264,264,867421,91,566085,60,1302369,777668,82,504338,738088,78,2949264,310,2949263,866091,222631,539336,330817,1958875,9505,0,0,0,0,1084,0,132880,7129,356,0,409,6520,1084,409,139400,148022,147613,832,150,0,0,0,0,0,0,0,0,0,0
GA,2009,0,0,30494,4595,30494,4595,30494,4595,473,94,473,94,473,94,187933,0,0,182,7,696687,32785,26580,1045,0,0,26580,1045,0,0,0,0,723449,33836,26762,1051,0,0,180689,31256,5389,932,1097,190,27671,4787,160,28,215006,37192,213909,37002,1097,190,0,0,0,0,169569,0,0,33828,21,13786,469,5518,34318,9772,6,135,2388,9914,612,179,157226,46080,100136,29348,188198,55158,446172,130766,446172,130766,2194257,0,0,0,0,0,0,6,0,0,10,260,276,276,0,0,31740,3252,74,8,31815,3260,74,8,102190,18023,102190,18023,102190,18023,102190,18023,102190,18023,0,0,0,0,32,6,32,6,190,33,254,45,254,45,1006,262,2993,780,5298,1529,10799,2815,20096,5386,20096,5386,1279,328486,209209,393193,932167,932167,2769,457,2833,467,5602,924,5602,924,0,0,590866,115833,366,72,8185,1605,599417,117510,599417,117510,565099,1503,259,0,0,7971,7789,54883,53627,147456,142467,143614,140326,0,0,0,0,6874,6717,121368,118589,475294,462798,327836,320331,1097,1072,7971,54877,147439,143597,121354,475240,331368,31683,331368,31683,45400,7206,48865,7796,48865,7796,920129,172627,8780,1790,1123,194,88705,15468,0,0,11148,2876,1029885,192955,1028762,192761,0,0,0,0,7900,1381,0,7900,1381,0,0,995567,12040,2138,12040,2138,12040,2138,0,0,194267,220317,42134,6702,0,0,26,4,2151,342,44311,7048,44285,7044,180481,0,0,2106,401,11,1,0,0,0,0,281,293,293,929991,97,551515,57,1208770,707405,74,525635,726598,76,2915511,303,2915510,928713,223029,498196,333405,1983342,9621,0,0,0,0,1718,0,127696,12164,608,228,412,5881,1946,412,133576,148098,147686,531,96,0,0,0,0,0,0,0,0,0,0
GA,2010,0,0,26982,4066,26982,4066,26982,4066,720,143,720,143,720,143,204742,0,0,189,7,735954,34269,31763,1246,0,0,31763,1246,0,0,0,0,767906,35522,31952,1253,0,0,191488,33147,6195,1072,1154,200,28973,5015,123,21,227933,39455,226778,39255,1154,200,0,0,0,0,187753,0,0,34670,21,14438,393,5748,35085,10002,6,113,2507,10122,589,173,163426,47897,105932,31047,210024,61554,479971,140672,479971,140672,2324161,0,0,0,0,0,0,3,0,0,4,293,300,300,0,0,32188,3299,219,22,32407,3322,219,22,104952,18510,104952,18510,104952,18510,104952,18510,104952,18510,0,0,0,0,138,24,111,20,198,35,447,79,447,79,1049,274,3662,955,5370,1546,12685,3307,22767,6081,22767,6081,1239,343773,222832,441793,1009637,1009637,3077,507,3148,519,6225,1026,6225,1026,0,0,584486,115102,361,71,6630,1306,591477,116478,591477,116478,556392,1571,271,0,0,9590,9388,61450,60153,179090,175082,149901,146737,0,0,0,0,8656,8473,141661,138671,541691,530031,362602,354949,935,915,9590,61364,178838,149690,141462,540943,350268,33512,350268,33512,43265,6891,47396,7600,47396,7600,939270,176191,10557,2154,1230,212,86334,15092,0,0,13006,3363,1050396,197012,1049166,196800,0,0,0,0,8279,1448,0,8279,1448,0,0,1015312,13023,2286,13023,2286,13023,2286,0,0,211437,237832,53499,8509,201,32,76,12,2096,333,55872,8887,55796,8875,196999,1217,203,1191,227,89,9,0,0,1,0,293,383,383,950689,98,581297,60,1301856,750537,77,561705,817490,84,3100013,319,3100013,949450,237524,527705,375697,2090376,9714,23,4,0,0,1696,2588,141795,10620,531,201,790,6219,1897,3378,148014,163909,160531,742,134,0,0,0,0,0,0,0,0,0,0
GA,2011,0,0,21183,3192,21183,3192,21183,3192,609,121,609,121,609,121,210583,0,0,223,8,605294,28894,29239,1160,0,0,29239,1160,0,0,0,0,634756,30061,29462,1168,0,0,183692,31814,6276,1087,933,162,27388,4743,141,24,218431,37830,217498,37668,933,162,0,0,0,0,264460,0,0,34447,22,14099,406,5583,34876,9933,6,117,2456,10056,582,171,160126,46930,107550,31521,197041,57750,465298,136371,465298,136371,2142459,0,0,0,0,0,0,3,0,0,4,284,291,291,0,0,26101,2686,181,19,26282,2705,181,19,99322,17517,99322,17517,99322,17517,99322,17517,99322,17517,0,0,0,0,121,21,31,6,98,17,250,44,250,44,1341,350,3143,819,4694,1363,9429,2458,18607,4990,18607,4990,1215,334540,224697,411666,972119,972119,2919,481,2987,492,5906,974,5906,974,0,0,558716,110244,360,71,6592,1301,565667,111615,565667,111615,530791,1631,281,0,0,11741,11529,57645,56602,199891,196492,147610,144940,0,0,0,0,10624,10432,115423,113335,532310,522898,332418,326406,1117,1097,11741,57566,199617,147407,115264,531596,338052,32306,338052,32306,35085,5609,38833,6250,38833,6250,913743,171206,9900,1999,1013,174,76658,13477,0,0,9668,2500,1010982,189356,1009968,189181,0,0,0,0,7566,1323,0,7566,1323,0,0,976106,10884,1919,10884,1919,10884,1919,0,0,211321,237680,67144,10680,0,0,80,13,2899,461,70123,11154,70043,11141,197221,0,0,1032,197,213,22,0,0,3,0,308,524,524,927282,95,564447,58,1172958,745828,76,549373,745093,76,2982650,304,2982650,926066,229907,521131,333426,2010531,9812,0,0,0,0,1633,2186,145275,10861,543,244,694,9231,1877,2880,154506,170125,167244,655,118,0,0,0,0,0,0,0,0,0,0
GA,2012,0,0,17445,2629,17445,2629,17445,2629,754,149,754,149,754,149,207728,0,0,189,7,413654,20836,21703,853,0,0,21703,853,0,0,0,0,435546,21696,21892,859,0,0,166445,28842,8590,1488,746,129,30447,5276,57,10,206285,35745,205539,35616,746,129,0,0,0,0,234786,0,0,36177,23,9991,418,3935,36618,10430,7,120,1746,10557,536,157,156738,45937,106538,31225,183088,53660,446900,130979,446900,130979,1946800,0,0,0,0,0,0,4,0,0,6,304,315,315,0,0,21104,2218,177,19,21281,2236,177,19,63801,11252,63801,11252,63801,11252,63801,11252,63801,11252,0,0,0,0,28,5,12,2,29,5,70,12,70,12,1480,386,2787,726,4590,1324,11652,3037,20507,5473,20507,5473,1072,313883,213354,366654,894964,894964,2686,443,2748,453,5434,896,5434,896,0,0,553566,109336,357,70,6392,1263,560315,110669,560315,110669,523698,1599,276,0,0,11790,11613,52707,51918,312656,308096,148708,146481,0,0,0,0,10669,10509,99148,97664,625008,615772,312353,307676,1121,1104,11790,52650,312315,148545,99040,624338,355674,33942,355674,33942,28942,4622,32439,5225,32439,5225,827793,156621,11761,2290,746,129,71495,12664,0,0,11737,3052,923533,174756,922787,174627,0,0,0,0,5801,1014,0,5801,1014,0,0,886915,8737,1538,8737,1538,8737,1538,0,0,199491,230052,39062,6213,0,0,0,0,1124,179,40186,6392,40186,6392,189500,0,0,671,128,387,41,13,1,5,1,323,729,716,841191,85,537316,54,1107077,717522,72,555165,671284,68,2767312,279,2767313,840118,223433,504168,304630,1872349,9915,0,0,0,0,1430,2398,142661,10137,507,273,1174,9102,1704,3572,151763,167176,163604,665,120,0,0,0,0,0,0,0,0,0,0
GA,2013,0,0,14327,2159,14327,2159,14327,2159,587,116,587,116,587,116,233509,0,0,152,5,407385,20633,18647,731,0,0,18647,731,0,0,0,0,426184,21370,18799,736,0,0,180858,31350,8942,1550,748,130,30376,5265,133,23,221057,38318,220309,38188,748,130,0,0,0,0,240053,0,0,37753,24,8151,454,3192,38232,10880,7,131,1429,11018,534,156,154745,45353,107285,31443,182694,53544,445257,130497,445257,130497,1925755,0,0,0,0,0,0,4,0,0,6,304,315,315,0,0,35209,3690,222,23,35431,3714,222,23,22599,3986,22599,3986,22599,3986,22599,3986,22599,3986,0,0,0,0,54,10,9,2,27,5,89,16,89,16,1815,473,3116,812,4442,1273,8051,2099,17424,4658,17424,4658,1047,303515,210427,358333,873322,873322,2842,469,2908,479,5749,948,5749,948,0,0,574442,113481,368,73,6911,1365,581720,114919,581720,114919,543488,1706,294,0,0,9108,8971,58066,57195,284247,279506,160386,157982,0,0,0,0,8094,7973,123480,121629,635287,625283,351040,345777,1013,998,9108,58005,283951,160219,123352,634635,343801,32903,343801,32903,29285,4826,32794,5426,32794,5426,810056,154156,12479,2444,748,130,71673,12835,0,0,8211,2127,903168,171692,902420,171562,0,0,0,0,4488,785,0,4488,785,0,0,864936,12041,2187,12041,2187,12041,2187,0,0,237296,270569,26914,4281,0,0,0,0,659,105,27573,4386,27573,4386,229145,0,0,5173,986,852,89,110,11,13,1,339,1313,1204,820745,82,531643,53,1078527,740558,74,581097,687232,69,2780178,278,2780178,819697,228129,530131,328899,1906856,9985,0,0,0,0,1658,5958,145897,13999,700,234,1363,22976,1892,7322,168873,192085,184763,674,122,0,0,0,0,0,0,0,0,0,0
GA,2014,0,0,10231,1542,10231,1542,10231,1542,703,139,703,139,703,139,253086,0,0,99,4,461406,22660,21152,817,0,0,21152,817,0,0,0,0,482657,23481,21251,821,0,0,184866,32050,9187,1593,1978,343,31506,5462,73,13,227611,39461,225632,39118,1978,343,0,0,0,0,240508,0,0,35635,23,14224,384,5541,36042,10264,7,111,2501,10382,563,165,159027,46608,108669,31849,195055,57167,463315,135790,463315,135790,1981135,0,0,0,0,0,0,4,0,0,6,304,315,315,0,0,28970,3046,172,18,29142,3064,172,18,21731,3833,21731,3833,21731,3833,21731,3833,21731,3833,0,0,0,0,54,9,29,5,57,10,139,24,139,24,2212,577,3217,839,4596,1328,9062,2362,19087,5106,19087,5106,1115,314701,215046,385996,916858,916858,2964,489,3033,500,5997,989,5997,989,0,0,552752,109239,353,70,5957,1177,559062,110487,559062,110487,523020,1821,314,0,0,8192,8059,60029,59052,297025,289972,163502,160842,0,0,0,0,7092,6977,136706,134482,665455,652407,368430,362435,1100,1082,8192,59970,296732,163341,136572,664808,340652,32570,340652,32570,25140,4204,28917,4851,28917,4851,777206,148232,12820,2512,2045,354,68450,12371,0,0,9192,2385,869713,165854,867668,165500,0,0,0,0,3933,688,0,3933,688,0,0,833671,11847,2157,11847,2157,11847,2157,0,0,257576,284935,11979,1905,10,2,66,11,1251,199,13306,2116,13240,2106,243352,0,0,5489,1046,914,96,1108,116,14,1,357,2393,1285,787077,78,549502,54,1139665,768924,76,598228,741726,74,2847230,282,2847229,785962,234801,553878,355730,1930371,10087,0,0,0,0,1702,6950,158051,14251,713,264,1802,28482,1967,8752,186533,211503,202751,604,109,0,0,0,0,0,0,0,0,0,0
GA,2015,0,0,11849,1786,11849,1786,11849,1786,513,102,513,102,513,102,265648,0,0,60,2,382491,19307,12114,463,0,0,12114,463,0,0,0,0,394665,19772,12174,465,0,0,200974,34843,9436,1636,1377,239,28871,5005,68,12,240726,41735,239349,41496,1377,239,0,0,0,0,214918,0,0,36417,747,15504,395,6005,37559,10488,215,114,2736,10816,583,171,160880,47151,109643,32134,192511,56422,463616,135878,463616,135878,1986190,0,0,0,0,0,0,4,0,0,6,304,315,315,0,0,27606,2962,198,21,27804,2984,198,21,23519,4148,23519,4148,23519,4148,23519,4148,23519,4148,0,0,0,0,36,6,19,3,34,6,89,16,89,16,1832,478,2957,771,4441,1279,8077,2106,17308,4633,17308,4633,1123,310038,211296,370994,893452,893452,3228,532,3303,545,6531,1077,6531,1077,0,0,577506,114132,11847,2341,6263,1238,595615,117711,595615,117711,558057,1883,325,0,0,8703,8504,54970,53712,366509,355698,161636,157936,0,0,0,0,7467,7296,120790,118025,712610,693875,346100,338177,1236,1208,8703,54926,366212,161506,120693,712041,353883,33838,353883,33838,26229,4346,30040,4992,30040,4992,817108,155751,24276,4754,1425,246,66055,11908,0,0,8179,2123,917043,174783,915618,174536,0,0,0,0,3536,618,0,3536,618,0,0,879484,11058,2013,11058,2013,11058,2013,0,0,268167,296226,9536,1517,0,0,47,8,251,40,9835,1564,9788,1557,252663,0,0,5134,978,884,95,1177,126,20,2,379,2459,1282,827518,81,553012,54,1142151,767009,75,622050,703677,69,2851216,280,2851215,826394,242974,555712,332682,1957763,10199,0,0,0,0,1859,7234,174047,10617,531,84,2124,26120,1943,9358,200167,222085,212727,505,91,0,0,0,0,0,0,0,0,0,0
HI,1960,0,0,193,29,193,29,193,29,13326,2640,13326,2640,13326,2640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439,247,277,48,218,37,3225,554,2,0,5161,886,4943,849,218,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042,306,1587,465,1754,514,4384,1285,4384,1285,94563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,27,0,0,292,27,0,0,23519,4321,23519,4321,23519,4321,6857,1209,6857,1209,16661,3111,16661,3111,131,23,386,68,0,0,517,91,517,91,7,2,161,42,178,43,98,25,443,112,443,112,0,3143,4787,5290,13219,13219,117,19,111,18,228,38,228,38,0,0,17283,3290,290,55,438,83,18011,3429,18011,3429,18011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3893,649,17467,3331,17467,3331,61778,11487,1115,209,17311,2756,14259,2367,0,0,100,26,94563,16844,77252,14088,0,0,0,0,621,103,621,621,103,0,0,94563,3203,533,3203,533,3203,533,0,0,292,292,6087,968,255,41,17094,2719,6525,1038,29962,4766,12868,2047,292,2582,430,0,0,0,0,0,0,0,0,0,0,0,61778,96,5300,8,17603,20633,32,292,7144,11,94855,148,94855,61778,2157,15846,1854,81636,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI,1961,0,0,1394,210,1394,210,1394,210,15489,3068,15489,3068,15489,3068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5524,948,328,56,239,41,3595,617,3,0,9689,1663,9449,1622,239,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154,338,2181,639,1966,576,5302,1554,5302,1554,113514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,24,0,0,258,24,0,0,26540,4856,26540,4856,26540,4856,9614,1696,9614,1696,16926,3161,16926,3161,243,43,150,27,0,0,394,69,394,69,9,2,212,55,204,49,128,33,552,140,552,140,0,3077,5815,5241,14132,14132,114,19,108,18,222,37,222,37,0,0,17859,3400,287,55,482,92,18628,3546,18628,3546,18628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5003,812,20850,3943,20850,3943,74032,13645,1344,253,19176,3053,18832,3089,0,0,131,34,113514,20074,94338,17021,0,0,0,0,621,103,621,621,103,0,0,113514,3351,558,3351,558,3351,558,0,0,258,258,8496,1351,274,44,18937,3012,9548,1519,37255,5926,18318,2914,258,2730,455,0,0,0,0,0,0,0,0,0,0,0,74032,112,5575,8,19434,26828,41,258,7337,11,113772,173,113772,74032,2498,21013,2097,99639,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI,1962,0,0,1215,183,1215,183,1215,183,9351,1852,9351,1852,9351,1852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5678,975,303,52,264,45,3288,565,2,0,9535,1637,9271,1592,264,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1276,374,2740,803,2194,643,6210,1820,6210,1820,108092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,20,0,0,214,20,0,0,26015,4777,26015,4777,26015,4777,7798,1375,7798,1375,18217,3402,18217,3402,233,41,80,14,0,0,312,55,312,55,0,0,283,74,222,53,171,45,676,172,676,172,0,3122,6705,5368,15196,15196,415,68,134,22,549,91,549,91,0,0,18658,3552,301,57,517,98,19476,3708,19476,3708,19476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4830,786,14829,2748,14829,2748,66104,12177,1350,261,21192,3374,19272,3159,0,0,174,45,108092,19015,86900,15641,0,0,0,0,602,100,602,602,100,0,0,108092,3402,567,3402,567,3402,567,0,0,214,214,5989,953,229,36,20929,3329,10414,1656,37561,5974,16632,2645,214,2799,467,0,0,0,0,0,0,0,0,0,0,0,66104,97,5748,8,21406,28718,42,214,7736,11,108306,158,108306,66104,2626,22012,2368,93110,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI,1963,0,0,1124,169,1124,169,1124,169,5554,1100,5554,1100,5554,1100,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4456,765,344,59,312,54,2819,484,3,0,7933,1362,7621,1308,312,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439,422,3159,926,2497,732,7095,2080,7095,2080,113862,0,0,0,0,163,27,0,0,0,0,0,0,0,0,0,240,23,0,0,240,23,0,0,33588,6118,33588,6118,33588,6118,14912,2630,14912,2630,18677,3488,18677,3488,199,35,82,14,0,0,281,49,281,49,3,1,272,71,487,117,165,43,927,232,927,232,0,3478,7635,6034,17147,17147,415,68,134,22,549,91,549,91,0,0,18976,3612,292,56,465,88,19733,3756,19733,3756,19733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5085,829,11252,2033,11252,2033,69466,12694,1327,256,24002,3822,18899,3116,0,0,167,43,113862,19931,89859,16110,0,0,0,0,877,146,877,877,146,0,0,113862,3745,624,3745,624,3745,624,0,0,446,446,6474,1030,221,35,23691,3768,10044,1598,40429,6431,16738,2662,446,2704,451,0,0,0,0,0,0,0,0,0,0,0,69466,102,6244,9,24242,29900,44,446,8698,13,114308,168,114308,69466,2766,22265,2664,97161,682,0,0,0,0,0,0,206,0,0,0,0,0,0,0,206,206,206,0,0,0,0,0,0,0,0,0,0,0,0
HI,1964,0,0,1464,221,1464,221,1464,221,2721,539,2721,539,2721,539,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6563,1127,392,67,343,59,2960,508,3,1,10260,1761,9917,1703,343,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1561,458,3550,1041,2688,788,7799,2286,7799,2286,122052,0,0,0,0,159,27,0,0,0,0,0,0,0,0,0,294,28,911,87,1205,115,911,87,37911,6886,37911,6886,37911,6886,18692,3297,18692,3297,19219,3589,19219,3589,260,46,24,4,0,0,284,50,284,50,12,3,289,75,553,133,175,46,1028,257,1028,257,0,3782,8602,6513,18897,18897,436,72,141,23,577,95,577,95,0,0,19502,3713,354,67,424,81,20281,3861,20281,3861,20281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5366,870,8783,1527,8783,1527,74849,13564,1509,290,26402,4204,19114,3153,0,0,178,46,122052,21257,95650,17053,0,0,0,0,866,144,866,866,144,0,0,122052,3737,622,3737,622,3737,622,0,0,1429,1429,7705,1226,215,34,26059,4145,9810,1560,43789,6965,17730,2820,1429,2713,452,0,0,0,0,0,0,0,0,0,0,0,74849,107,6852,10,26696,32401,46,1429,9378,13,123481,176,123481,74849,3070,23799,2866,104584,700,0,0,0,0,0,0,224,0,0,0,0,0,0,0,224,224,224,0,0,0,0,0,0,0,0,0,0,0,0
HI,1965,0,0,2033,306,2033,306,2033,306,3094,613,3094,613,3094,613,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4919,844,416,71,355,61,3697,635,3,1,9391,1612,9036,1551,355,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1689,495,3741,1096,2938,861,8368,2452,8368,2452,129324,0,0,0,0,184,31,0,0,0,0,0,0,0,0,0,229,22,864,83,1093,105,864,83,42262,7618,42262,7618,42262,7618,26409,4658,26409,4658,15853,2960,15853,2960,221,39,57,10,0,0,278,49,278,49,13,4,319,83,339,82,193,50,864,219,864,219,0,3875,8584,6741,19201,19201,445,73,126,21,571,94,571,94,0,0,20734,3947,309,59,401,76,21444,4082,21444,4082,21444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6149,992,9909,1717,9909,1717,78979,14294,1460,283,27339,4353,21350,3497,0,0,196,51,129324,22478,101985,18125,0,0,0,0,957,159,957,957,159,0,0,129324,3935,655,3935,655,3935,655,0,0,1265,1265,7512,1195,195,31,26984,4292,10763,1712,45455,7230,18470,2938,1265,2793,466,0,0,0,0,0,0,0,0,0,0,0,78979,112,7024,10,27568,34710,49,1265,9875,14,130589,185,130589,78979,3149,26126,3134,111388,704,0,0,0,0,0,0,172,0,0,0,0,0,0,0,172,172,172,0,0,0,0,0,0,0,0,0,0,0,0
